siteID,date,observer,time,bandNumber,long,lat,type,notes,forayNumber
KENTADAFL1,2013-10-31,noData,0001,1991-18078,99999,99999,T,noData,99999
KENTADAFL1,2013-10-31,noData,0001,2331-09148,99999,99999,T,noData,99999
KENTADAFL1,2013-09-30,noData,0001,2640-61858,99999,99999,T,noData,99999
KENTADAFL1,2013-09-30,noData,0001,2640-61856,99999,99999,T,noData,99999
KENTADAFL1,2013-09-30,noData,0001,2571-90250,99999,99999,T,noData,99999
KENTADAFL1,2013-09-30,noData,0001,2571-90251,99999,99999,T,noData,99999
KENTADAFL1,2013-09-30,noData,0001,1991-18078,99999,99999,T,noData,99999
KENTADAFL1,2013-09-30,noData,0001,2331-09148,99999,99999,T,noData,99999
KENTADAFL1,2013-08-31,noData,0001,2640-61858,99999,99999,T,noData,99999
KENTADAFL1,2013-08-31,noData,0001,2640-61856,99999,99999,T,noData,99999
KENTADAFL1,2013-08-31,noData,0001,2571-90250,99999,99999,T,noData,99999
KENTADAFL1,2013-08-31,noData,0001,2571-90251,99999,99999,T,noData,99999
KENTADAFL1,2013-08-31,noData,0001,1991-18077,99999,99999,T,noData,99999
KENTADAFL1,2013-08-31,noData,0001,2331-09148,99999,99999,T,noData,99999
WRIGVENMD1,2013-08-09,noData,0001,2561-56827,99999,99999,T,noData,99999
REUTSHAMD1,2013-08-06,noData,0001,2421-34635,99999,99999,T,noData,99999
GOCHJOAMD1,2013-08-02,noData,0001,2421-34693,99999,99999,T,noData,99999
NEWBCARVA1,2013-07-31,noData,0001,2421-11431,99999,99999,T,noData,99999
NEWBCARVA1,2013-07-31,noData,0001,1991-21138,99999,99999,T,noData,99999
BLANBETMD1,2013-07-29,noData,0001,2341-29395,99999,99999,T,noData,99999
KAMILEIVA1,2013-07-29,noData,0001,2421-11416,99999,99999,T,noData,99999
KAMILEIVA1,2013-07-29,noData,0001,2441-13709,99999,99999,T,noData,99999
FREYFREMD1,2013-07-27,noData,0001,2421-11513,99999,99999,T,noData,99999
GALLMONVA1,2013-07-27,noData,0001,2421-11439,99999,99999,T,noData,99999
PERRCHRMD1,2013-07-26,noData,0001,2421-34612,99999,99999,T,noData,99999
EGGELESVA1,2013-07-25,noData,0001,2421-11447,99999,99999,T,noData,99999
SANFCARMD1,2013-07-24,noData,0001,2341-30360,99999,99999,T,noData,99999
STANJEFMD1,2013-07-23,noData,0001,2441-15007,99999,99999,T,noData,99999
EDEREDWVA1,2013-07-23,noData,0001,791-17275,99999,99999,T,noData,99999
WISECELMD1,2013-07-19,noData,0001,791-17258,99999,99999,T,noData,99999
BOONGREMD1,2013-07-19,noData,0001,2590-82013,99999,99999,T,noData,99999
FUISLISVA1,2013-07-19,noData,0001,2421-11607,99999,99999,T,noData,99999
MAZUJENMD1,2013-07-18,noData,0001,2421-11748,99999,99999,T,noData,99999
MAZUJENMD1,2013-07-18,noData,0001,2441-14177,99999,99999,T,noData,99999
MAZUJENMD1,2013-07-18,noData,0001,2421-34662,99999,99999,T,noData,99999
MAZUJENMD1,2013-07-18,noData,0001,2441-14178,99999,99999,T,noData,99999
MILLJOEMD1,2013-07-15,noData,0001,2411-37132,99999,99999,T,noData,99999
JEWELIBMD1,2013-07-11,noData,0001,2690-08423,99999,99999,T,noData,99999
WISECELMD1,2013-07-09,noData,0001,791-17257,99999,99999,T,noData,99999
HUTCBARVA1,2013-07-08,noData,0001,2561-44930,99999,99999,T,noData,99999
JUBILHODC1,2013-07-03,noData,0001,2281-68798,99999,99999,T,noData,99999
BAINANDMD1,2013-07-02,noData,0001,2301-56980,99999,99999,T,noData,99999
BAINANDMD1,2013-07-02,noData,0001,2441-14058,99999,99999,T,noData,99999
CRONCHRVA2,2013-07-02,noData,0001,2441-96486,99999,99999,T,noData,99999
CAMPGLOMD1,2013-07-01,noData,0001,2301-56982,99999,99999,T,noData,99999
CAMPGLOMD1,2013-07-01,noData,0001,2301-56611,99999,99999,T,noData,99999
KENTADAFL1,2013-06-30,noData,0001,2640-61858,99999,99999,T,noData,99999
KENTADAFL1,2013-06-30,noData,0001,2571-70455,99999,99999,T,noData,99999
KENTADAFL1,2013-06-30,noData,0001,2571-90250,99999,99999,T,noData,99999
KENTADAFL1,2013-06-30,noData,0001,2571-90251,99999,99999,T,noData,99999
KENTADAFL1,2013-06-30,noData,0001,1991-18078,99999,99999,T,noData,99999
KENTADAFL1,2013-06-30,noData,0001,2331-09148,99999,99999,T,noData,99999
KENTADAFL1,2013-06-30,noData,0001,2331-09112,99999,99999,T,noData,99999
LAUESARFL1,2013-06-30,noData,0001,2571-90275,99999,99999,T,noData,99999
FARYSIMMD1,2013-06-29,noData,0001,2441-96470,99999,99999,T,noData,99999
WIEBFRAMD1,2013-06-28,noData,0001,2411-37192,99999,99999,T,noData,99999
LAFOMELVA1,2013-06-28,noData,0001,2411-37183,99999,99999,T,noData,99999
MARRPETMD2,2013-06-27,noData,0001,2690-08473,99999,99999,T,noData,99999
SINGDADMD1,2013-06-26,noData,0001,2590-83154,99999,99999,T,noData,99999
SINGDADMD1,2013-06-26,noData,0001,2421-11752,99999,99999,T,noData,99999
SINGDADMD1,2013-06-26,noData,0001,2561-44911,99999,99999,T,noData,99999
WIEBFRAMD1,2013-06-26,noData,0001,1272-43094,99999,99999,T,noData,99999
LIEBJUDMD1,2013-06-25,noData,0001,2301-56035,99999,99999,T,noData,99999
LIEBJUDMD1,2013-06-25,noData,0001,2281-69132,99999,99999,T,noData,99999
STEWBETMD1,2013-06-22,noData,0001,2441-96451,99999,99999,T,noData,99999
STEWBETMD1,2013-06-22,noData,0001,2540-62837,99999,99999,T,noData,99999
HULLJEFVA1,2013-06-21,noData,0001,2570-44738,99999,99999,T,noData,99999
LANGANKVA1,2013-06-17,noData,0001,1991-21157,99999,99999,T,noData,99999
MCDOELIVA1,2013-06-16,noData,0001,1232-88302,99999,99999,T,noData,99999
YOUNKIMVA1,2013-06-15,noData,0001,2590-82457,99999,99999,T,noData,99999
WARDDOUVA1,2013-06-10,noData,0001,2531-90209,99999,99999,T,noData,99999
WARDDOUVA1,2013-06-04,noData,0001,2531-90212,99999,99999,T,noData,99999
DAYLAUFL1,2013-05-31,noData,0001,1292-71301,99999,99999,T,noData,99999
GRINJENFL1,2013-05-31,noData,0001,2571-70482,99999,99999,T,noData,99999
LAUESARFL1,2013-05-31,noData,0001,2571-70473,99999,99999,T,noData,99999
FISHFERVA1,2013-05-20,noData,0001,2411-37712,99999,99999,T,noData,99999
FISHFERVA1,2013-05-20,noData,0001,2590-83047,99999,99999,T,noData,99999
MARRPETMD2,2013-05-13,noData,0001,2690-08473,99999,99999,T,noData,99999
REITBOBMD1,2013-05-12,noData,0001,2341-30379,99999,99999,T,noData,99999
SUBRSTEMD1,2013-05-07,noData,0001,791-17237,99999,99999,T,noData,99999
ROBIRONFL1,2013-04-30,noData,0001,1991-18070,99999,99999,T,noData,99999
ROBIRONFL1,2013-04-30,noData,0001,1991-18075,99999,99999,T,noData,99999
GOWAJOAFL1,2013-04-30,noData,0001,1991-18084,99999,99999,T,noData,99999
GRINJENFL1,2013-04-30,noData,0001,2571-70482,99999,99999,T,noData,99999
KENTADAFL1,2013-04-30,noData,0001,2640-61858,99999,99999,T,noData,99999
KENTADAFL1,2013-04-30,noData,0001,2640-61856,99999,99999,T,noData,99999
KENTADAFL1,2013-04-30,noData,0001,2571-70455,99999,99999,T,noData,99999
KENTADAFL1,2013-04-30,noData,0001,1991-18077,99999,99999,T,noData,99999
KENTADAFL1,2013-04-30,noData,0001,1991-18078,99999,99999,T,noData,99999
JUBILHODC1,2013-04-15,noData,0001,2421-11615,99999,99999,T,noData,99999
REITBOBMD1,2013-04-15,noData,0001,2301-56925,99999,99999,T,noData,99999
CAMPGLOMD1,2013-04-14,noData,0001,2540-62888,99999,99999,T,noData,99999
DAVIALIVA1,2013-04-03,noData,0001,2690-08459,99999,99999,T,noData,99999
ROBIRONFL1,2013-03-31,noData,0001,1991-18070,99999,99999,T,noData,99999
ROBIRONFL1,2013-03-31,noData,0001,1991-18072,99999,99999,T,noData,99999
ROBIRONFL1,2013-03-31,noData,0001,1991-18073,99999,99999,T,noData,99999
ROBIRONFL1,2013-03-31,noData,0001,1991-18075,99999,99999,T,noData,99999
GRANIANFL1,2013-03-31,noData,0001,2571-70429,99999,99999,T,noData,99999
GRINJENFL1,2013-03-31,noData,0001,2571-70482,99999,99999,T,noData,99999
KENTADAFL1,2013-03-31,noData,0001,2640-61858,99999,99999,T,noData,99999
KENTADAFL1,2013-03-31,noData,0001,2640-61856,99999,99999,T,noData,99999
KENTADAFL1,2013-03-31,noData,0001,2571-70455,99999,99999,T,noData,99999
KENTADAFL1,2013-03-31,noData,0001,2331-09114,99999,99999,T,noData,99999
KENTADAFL1,2013-03-31,noData,0001,1991-18078,99999,99999,T,noData,99999
KENTADAFL1,2013-03-31,noData,0001,2331-09112,99999,99999,T,noData,99999
TATEJUAMD1,2013-03-15,noData,0001,2411-37760,99999,99999,T,noData,99999
VONGJENMD1,2013-03-15,noData,0001,2421-34632,99999,99999,T,noData,99999
BRENSTEMD1,2013-03-15,noData,0001,791-17285,99999,99999,T,noData,99999
GECACARVA1,2013-03-15,noData,0001,2301-56567,99999,99999,T,noData,99999
MANNJANDC1,2013-03-15,noData,0001,2411-37740,99999,99999,T,noData,99999
KENTADAFL1,2013-02-28,noData,0001,2640-61858,99999,99999,T,noData,99999
KENTADAFL1,2013-02-28,noData,0001,2640-61856,99999,99999,T,noData,99999
KENTADAFL1,2013-02-28,noData,0001,2571-90250,99999,99999,T,noData,99999
KENTADAFL1,2013-02-28,noData,0001,2571-90251,99999,99999,T,noData,99999
KENTADAFL1,2013-02-28,noData,0001,1991-18078,99999,99999,T,noData,99999
KENTADAFL1,2013-02-28,noData,0001,2331-09148,99999,99999,T,noData,99999
KENTADAFL1,2013-01-31,noData,0001,2640-61858,99999,99999,T,noData,99999
KENTADAFL1,2013-01-31,noData,0001,2640-61856,99999,99999,T,noData,99999
KENTADAFL1,2013-01-31,noData,0001,2571-90250,99999,99999,T,noData,99999
KENTADAFL1,2013-01-31,noData,0001,2571-90251,99999,99999,T,noData,99999
KENTADAFL1,2013-01-31,noData,0001,1991-18077,99999,99999,T,noData,99999
KENTADAFL1,2013-01-31,noData,0001,1991-18078,99999,99999,T,noData,99999
KENTADAFL1,2013-01-31,noData,0001,2331-09148,99999,99999,T,noData,99999
ROBIRONFL1,2012-12-31,noData,0001,1991-18069,99999,99999,T,noData,99999
ROBIRONFL1,2012-12-31,noData,0001,1991-18070,99999,99999,T,noData,99999
ROBIRONFL1,2012-12-31,noData,0001,1991-18072,99999,99999,T,noData,99999
ROBIRONFL1,2012-12-31,noData,0001,1991-18073,99999,99999,T,noData,99999
ROBIRONFL1,2012-12-31,noData,0001,1991-18074,99999,99999,T,noData,99999
ROBIRONFL1,2012-12-31,noData,0001,1991-18075,99999,99999,T,noData,99999
KENTADAFL1,2012-12-31,noData,0001,2640-61857,99999,99999,T,noData,99999
KENTADAFL1,2012-12-31,noData,0001,2640-61858,99999,99999,T,noData,99999
KENTADAFL1,2012-12-31,noData,0001,2640-61856,99999,99999,T,noData,99999
KENTADAFL1,2012-12-31,noData,0001,2571-70455,99999,99999,T,noData,99999
KENTADAFL1,2012-12-31,noData,0001,2331-09114,99999,99999,T,noData,99999
KENTADAFL1,2012-12-31,noData,0001,1991-18077,99999,99999,T,noData,99999
KENTADAFL1,2012-12-31,noData,0001,2331-09115,99999,99999,T,noData,99999
KENTADAFL1,2012-12-31,noData,0001,1991-18078,99999,99999,T,noData,99999
KENTADAFL1,2012-12-31,noData,0001,1991-18080,99999,99999,T,noData,99999
KENTADAFL1,2012-12-31,noData,0001,2331-09112,99999,99999,T,noData,99999
ROBIRONFL1,2012-11-30,noData,0001,1991-18068,99999,99999,T,noData,99999
ROBIRONFL1,2012-11-30,noData,0001,1991-18071,99999,99999,T,noData,99999
ROBIRONFL1,2012-11-30,noData,0001,1991-18073,99999,99999,T,noData,99999
ROBIRONFL1,2012-11-30,noData,0001,1991-18075,99999,99999,T,noData,99999
ROBIRONFL1,2012-11-30,noData,0001,1991-18076,99999,99999,T,noData,99999
KENTADAFL1,2012-11-30,noData,0001,2640-61857,99999,99999,T,noData,99999
KENTADAFL1,2012-11-30,noData,0001,2640-61858,99999,99999,T,noData,99999
KENTADAFL1,2012-11-30,noData,0001,2640-61859,99999,99999,T,noData,99999
KENTADAFL1,2012-11-30,noData,0001,2640-61856,99999,99999,T,noData,99999
KENTADAFL1,2012-11-30,noData,0001,2571-70455,99999,99999,T,noData,99999
KENTADAFL1,2012-11-30,noData,0001,2331-09114,99999,99999,T,noData,99999
KENTADAFL1,2012-11-30,noData,0001,1991-18077,99999,99999,T,noData,99999
KENTADAFL1,2012-11-30,noData,0001,1991-18078,99999,99999,T,noData,99999
KENTADAFL1,2012-11-30,noData,0001,1991-18080,99999,99999,T,noData,99999
KENTADAFL1,2012-11-30,noData,0001,2331-09112,99999,99999,T,noData,99999
KORNHARFL1,2012-11-30,noData,0001,2640-61860,99999,99999,T,noData,99999
ROBIRONFL1,2012-10-31,noData,0001,1991-18073,99999,99999,T,noData,99999
ROBIRONFL1,2012-10-31,noData,0001,1991-18074,99999,99999,T,noData,99999
ROBIRONFL1,2012-10-31,noData,0001,1991-18075,99999,99999,T,noData,99999
KENTADAFL1,2012-10-31,noData,0001,2640-61857,99999,99999,T,noData,99999
KENTADAFL1,2012-10-31,noData,0001,2640-61858,99999,99999,T,noData,99999
KENTADAFL1,2012-10-31,noData,0001,2640-61859,99999,99999,T,noData,99999
KENTADAFL1,2012-10-31,noData,0001,2640-61856,99999,99999,T,noData,99999
KENTADAFL1,2012-10-31,noData,0001,2571-70455,99999,99999,T,noData,99999
KENTADAFL1,2012-10-31,noData,0001,2331-09115,99999,99999,T,noData,99999
KENTADAFL1,2012-10-31,noData,0001,1991-18078,99999,99999,T,noData,99999
KENTADAFL1,2012-10-31,noData,0001,1991-18080,99999,99999,T,noData,99999
KENTADAFL1,2012-10-31,noData,0001,2331-09107,99999,99999,T,noData,99999
KENTADAFL1,2012-10-31,noData,0001,2331-09112,99999,99999,T,noData,99999
KENTADAFL1,2012-10-31,noData,0001,2331-09113,99999,99999,T,noData,99999
KENTADAFL1,2012-09-30,noData,0001,2640-61857,99999,99999,T,noData,99999
KENTADAFL1,2012-09-30,noData,0001,2640-61858,99999,99999,T,noData,99999
KENTADAFL1,2012-09-30,noData,0001,2640-61859,99999,99999,T,noData,99999
KENTADAFL1,2012-09-30,noData,0001,2640-61856,99999,99999,T,noData,99999
KENTADAFL1,2012-09-30,noData,0001,2331-09108,99999,99999,T,noData,99999
KENTADAFL1,2012-09-30,noData,0001,2331-09112,99999,99999,T,noData,99999
KENTADAFL1,2012-09-30,noData,0001,2331-09113,99999,99999,T,noData,99999
LAUESARFL1,2012-09-30,noData,0001,1991-18030,99999,99999,T,noData,99999
LAUESARFL1,2012-09-30,noData,0001,1991-18029,99999,99999,T,noData,99999
REITBOBMD1,2012-09-10,noData,0001,2301-56785,99999,99999,T,noData,99999
KENTADAFL1,2012-08-31,noData,0001,2640-61857,99999,99999,T,noData,99999
KENTADAFL1,2012-08-31,noData,0001,2640-61858,99999,99999,T,noData,99999
KENTADAFL1,2012-08-31,noData,0001,2640-61859,99999,99999,T,noData,99999
KENTADAFL1,2012-08-31,noData,0001,2640-61856,99999,99999,T,noData,99999
KENTADAFL1,2012-08-31,noData,0001,2331-09108,99999,99999,T,noData,99999
LAUESARFL1,2012-08-31,noData,0001,1991-18030,99999,99999,T,noData,99999
GRANIANFL1,2012-07-31,noData,0001,1991-18024,99999,99999,T,noData,99999
GRANIANFL1,2012-07-31,noData,0001,1991-18025,99999,99999,T,noData,99999
KENTADAFL1,2012-07-31,noData,0001,2640-61857,99999,99999,T,noData,99999
KENTADAFL1,2012-07-31,noData,0001,2640-61858,99999,99999,T,noData,99999
KENTADAFL1,2012-07-31,noData,0001,2640-61859,99999,99999,T,noData,99999
KENTADAFL1,2012-07-31,noData,0001,2640-61856,99999,99999,T,noData,99999
KENTADAFL1,2012-07-31,noData,0001,2571-70457,99999,99999,T,noData,99999
KENTADAFL1,2012-07-31,noData,0001,2571-70456,99999,99999,T,noData,99999
KENTADAFL1,2012-07-31,noData,0001,2571-70455,99999,99999,T,noData,99999
KENTADAFL1,2012-07-31,noData,0001,2571-70454,99999,99999,T,noData,99999
KENTADAFL1,2012-07-31,noData,0001,2571-70458,99999,99999,T,noData,99999
KENTADAFL1,2012-07-31,noData,0001,2331-09114,99999,99999,T,noData,99999
KENTADAFL1,2012-07-31,noData,0001,1991-18077,99999,99999,T,noData,99999
KENTADAFL1,2012-07-31,noData,0001,1991-18079,99999,99999,T,noData,99999
KENTADAFL1,2012-07-31,noData,0001,2331-09111,99999,99999,T,noData,99999
KENTADAFL1,2012-07-31,noData,0001,1991-18078,99999,99999,T,noData,99999
KENTADAFL1,2012-07-31,noData,0001,1991-18081,99999,99999,T,noData,99999
KENTADAFL1,2012-07-31,noData,0001,2331-09106,99999,99999,T,noData,99999
KENTADAFL1,2012-07-31,noData,0001,1991-18080,99999,99999,T,noData,99999
KENTADAFL1,2012-07-31,noData,0001,2331-09109,99999,99999,T,noData,99999
KENTADAFL1,2012-07-31,noData,0001,2331-09110,99999,99999,T,noData,99999
KENTADAFL1,2012-07-31,noData,0001,2331-09107,99999,99999,T,noData,99999
KENTADAFL1,2012-07-31,noData,0001,2331-09108,99999,99999,T,noData,99999
KENTADAFL1,2012-07-31,noData,0001,2331-09112,99999,99999,T,noData,99999
KENTADAFL1,2012-07-31,noData,0001,2331-09113,99999,99999,T,noData,99999
WILLRAJMD1,2012-07-28,noData,0001,2341-29380,99999,99999,T,noData,99999
MORRJESMD1,2012-07-25,noData,0001,2441-14011,99999,99999,T,noData,99999
MORRJESMD1,2012-07-25,noData,0001,2441-96404,99999,99999,T,noData,99999
WIEBFRAMD1,2012-07-24,noData,0001,2411-37427,99999,99999,T,noData,99999
WIEBFRAMD1,2012-07-24,noData,0001,2251-80324,99999,99999,T,noData,99999
WIEBFRAMD1,2012-07-24,noData,0001,2411-37193,99999,99999,T,noData,99999
GIRAANGMD1,2012-07-23,noData,0001,2301-55901,99999,99999,T,noData,99999
GIRAANGMD1,2012-07-23,noData,0001,2301-56994,99999,99999,T,noData,99999
WATSPATDC1,2012-07-17,noData,0001,2441-14048,99999,99999,T,noData,99999
FORCBREVA1,2012-07-17,noData,0001,2441-15013,99999,99999,T,noData,99999
EGGELESVA1,2012-07-12,noData,0001,2441-15036,99999,99999,T,noData,99999
HUTCBARVA1,2012-07-12,noData,0001,2441-14100,99999,99999,T,noData,99999
HUTCBARVA1,2012-07-12,noData,0001,2341-29337,99999,99999,T,noData,99999
SCHLROBMD1,2012-07-10,noData,0001,2411-37208,99999,99999,T,noData,99999
SCHLROBMD1,2012-07-10,noData,0001,2411-37211,99999,99999,T,noData,99999
REITBOBMD1,2012-07-09,noData,0001,2341-29605,99999,99999,T,noData,99999
WILELINMD1,2012-07-07,noData,0001,2441-14089,99999,99999,T,noData,99999
REITBOBMD1,2012-07-07,noData,0001,2301-56785,99999,99999,T,noData,99999
MCCAKEVMD1,2012-07-05,noData,0001,1272-43124,99999,99999,T,noData,99999
HULLJEFVA1,2012-07-03,noData,0001,2411-37102,99999,99999,T,noData,99999
CLARCOLDC1,2012-07-01,noData,0001,2251-80353,99999,99999,T,noData,99999
BRIGKIMMD1,2012-06-30,noData,0001,2411-37103,99999,99999,T,noData,99999
SHEEMARMD1,2012-06-29,noData,0001,1292-64242,99999,99999,T,noData,99999
HUNTDAVMD2,2012-06-29,noData,0001,2411-37543,99999,99999,T,noData,99999
JACOSYDMD1,2012-06-29,noData,0001,2411-37212,99999,99999,T,noData,99999
JACOSYDMD1,2012-06-29,noData,0001,2411-37217,99999,99999,T,noData,99999
JACOSYDMD1,2012-06-29,noData,0001,2441-96405,99999,99999,T,noData,99999
WARDDOUVA1,2012-06-28,noData,0001,2441-14133,99999,99999,T,noData,99999
DAVIALIVA1,2012-06-27,noData,0001,2421-11441,99999,99999,T,noData,99999
DAVIALIVA1,2012-06-26,noData,0001,2301-56928,99999,99999,T,noData,99999
GECACARVA1,2012-06-26,noData,0001,2441-14108,99999,99999,T,noData,99999
GECACARVA1,2012-06-26,noData,0001,2251-80365,99999,99999,T,noData,99999
CRONCHRVA1,2012-06-25,noData,0001,2301-55984,99999,99999,T,noData,99999
GAETHEAMD1,2012-06-25,noData,0001,2301-56548,99999,99999,T,noData,99999
LINDHANMD1,2012-06-25,noData,0001,2441-96303,99999,99999,T,noData,99999
LINDHANMD1,2012-06-25,noData,0001,2441-96302,99999,99999,T,noData,99999
CARLSHIMD1,2012-06-20,noData,0001,2301-56600,99999,99999,T,noData,99999
DELUKARVA1,2012-06-14,noData,0001,2441-14030,99999,99999,T,noData,99999
MCNAKRIMD1,2012-06-14,noData,0001,2441-14224,99999,99999,T,noData,99999
CAMPLIBMD1,2012-06-13,noData,0001,2510-03898,99999,99999,T,noData,99999
FAGABERMD1,2012-06-11,noData,0001,2411-37992,99999,99999,T,noData,99999
FAGABERMD1,2012-06-11,noData,0001,1272-43079,99999,99999,T,noData,99999
VONGJENMD1,2012-06-07,noData,0001,2411-37406,99999,99999,T,noData,99999
HOROBONVA1,2012-06-06,noData,0001,2411-37178,99999,99999,T,noData,99999
YOUNELIMD1,2012-06-05,noData,0001,2421-11736,99999,99999,T,noData,99999
MCDOELIVA1,2012-06-04,noData,0001,1232-88302,99999,99999,T,noData,99999
MCDOELIVA1,2012-06-04,noData,0001,2421-11472,99999,99999,T,noData,99999
KEYESUSMD1,2012-06-02,noData,0001,2590-83169,99999,99999,T,noData,99999
OBRICHRMD1,2012-06-02,noData,0001,2590-82317,99999,99999,T,noData,99999
OBRICHRMD1,2012-06-02,noData,0001,2411-37417,99999,99999,T,noData,99999
STURCARMD1,2012-05-26,noData,0001,1991-46187,99999,99999,T,noData,99999
PADORAMVA1,2012-05-24,noData,0001,2341-29350,99999,99999,T,noData,99999
PADORAMVA1,2012-05-24,noData,0001,2341-29351,99999,99999,T,noData,99999
WISECELMD1,2012-05-22,noData,0001,2341-30001,99999,99999,T,noData,99999
WISECELMD1,2012-05-22,noData,0001,2441-13737,99999,99999,T,noData,99999
BAINANDMD1,2012-05-22,noData,0001,2301-56981,99999,99999,T,noData,99999
HAMIMARMD1,2012-05-21,noData,0001,2590-83174,99999,99999,T,noData,99999
CAMPROSMD1,2012-05-19,noData,0001,1991-46121,99999,99999,T,noData,99999
CAMPROSMD1,2012-05-19,noData,0001,2411-37244,99999,99999,T,noData,99999
ASSMCARMD1,2012-05-17,noData,0001,2261-38348,99999,99999,T,noData,99999
BARNDORMD1,2012-05-17,noData,0001,2411-37304,99999,99999,T,noData,99999
MARRPETMD2,2012-05-12,noData,0001,2590-83138,99999,99999,T,noData,99999
MYERBRUMD1,2012-05-11,noData,0001,2441-96416,99999,99999,T,noData,99999
STEWBETMD1,2012-05-10,noData,0001,2421-11709,99999,99999,T,noData,99999
WOODPAUVA1,2012-04-29,noData,0001,1931-74812,99999,99999,T,noData,99999
REITBOBMD1,2012-04-15,noData,0001,2301-56925,99999,99999,T,noData,99999
NZPEDZODC1,2012-03-15,noData,0001,1272-43126,99999,99999,T,noData,99999
CAMPGLOMD1,2012-03-01,noData,0001,2301-56611,99999,99999,T,noData,99999
ROBIRONFL1,2012-02-28,noData,0001,1991-18073,99999,99999,T,noData,99999
GRINJENFL1,2012-02-28,noData,0001,2571-70482,99999,99999,T,noData,99999
KENTADAFL1,2012-02-28,noData,0001,2640-61858,99999,99999,T,noData,99999
KENTADAFL1,2012-02-28,noData,0001,2640-61856,99999,99999,T,noData,99999
KENTADAFL1,2012-02-28,noData,0001,2571-70455,99999,99999,T,noData,99999
ROBIRONFL1,2012-01-31,noData,0001,1991-18069,99999,99999,T,noData,99999
ROBIRONFL1,2012-01-31,noData,0001,1991-18070,99999,99999,T,noData,99999
ROBIRONFL1,2012-01-31,noData,0001,1991-18072,99999,99999,T,noData,99999
ROBIRONFL1,2012-01-31,noData,0001,1991-18073,99999,99999,T,noData,99999
ROBIRONFL1,2012-01-31,noData,0001,1991-18075,99999,99999,T,noData,99999
GRANIANFL1,2012-01-31,noData,0001,1991-18024,99999,99999,T,noData,99999
KENTADAFL1,2012-01-31,noData,0001,2640-61857,99999,99999,T,noData,99999
KENTADAFL1,2012-01-31,noData,0001,2640-61858,99999,99999,T,noData,99999
KENTADAFL1,2012-01-31,noData,0001,2640-61856,99999,99999,T,noData,99999
KENTADAFL1,2012-01-31,noData,0001,2571-70455,99999,99999,T,noData,99999
KENTADAFL1,2012-01-31,noData,0001,2331-09114,99999,99999,T,noData,99999
KENTADAFL1,2012-01-31,noData,0001,1991-18078,99999,99999,T,noData,99999
KORNHARFL1,2012-01-31,noData,0001,2640-61860,99999,99999,T,noData,99999
REITBOBMD1,2011-10-08,noData,0001,2301-56791,99999,99999,T,noData,99999
HUNTDAVMD2,2011-08-08,noData,0001,1801-09653,99999,99999,T,noData,99999
CHURCARFL1,2011-06-30,noData,0001,2531-99372,99999,99999,T,noData,99999
DAYLAUFL1,2011-06-30,noData,0001,2331-09172,99999,99999,T,noData,99999
DAYLAUFL1,2011-06-30,noData,0001,2571-90289,99999,99999,T,noData,99999
HERRJAYFL1,2011-06-30,noData,0001,2531-99362,99999,99999,T,noData,99999
HOUSEPREFL1,2011-06-30,noData,0001,2531-99366,99999,99999,T,noData,99999
LAUESARFL1,2011-06-30,noData,0001,2641-96733,99999,99999,T,noData,99999
LAUESARFL1,2011-06-30,noData,0001,2590-82058,99999,99999,T,noData,99999
LOUWLISFL1,2011-06-30,noData,0001,2661-07798,99999,99999,T,noData,99999
MILLKARFL1,2011-06-30,noData,0001,2661-31385,99999,99999,T,noData,99999
NATURTLFL1,2011-06-30,noData,0001,2661-31375,99999,99999,T,noData,99999
NOSSANDFL1,2011-06-30,noData,0001,2661-07676,99999,99999,T,noData,99999
